keyword,count
フコース特異的レクチン,1
AFP-L3,1
クルクリゴ,1
組換えNCL,1
麹菌宿主,1
ヘテロ2量体,1
フィルター通過,1
除菌フィルター,1
ビール馴化菌,1
直接検出法,1
だれやめ,1
仁徳朝,1
新規バクテリオシン,1
ペディオシンPA-1,1
中国農業大学,1
麹室環境,1
台湾総督府,1
植民地化,1
きき酒実習,1
香り識別,1
快・不快の感覚,1
蛋白質分解促進,1
消化吸収率,1
遊び心,1
コロニー径,1
実用菌株,1
製麹診断,1
温度ムラ,1
手造り製麹,1
積層表面温度,1
競争事業者,1
ろ過率向上,1
アラビノオリゴ糖,1
酒専売化,1
清酒嗜好,1
初心者群,1
杜氏技術,1
科学的伝承,1
ひび割れ,1
ISO22000,1
しょうゆ加工品,1
つゆ類,1
ストレートつゆ,1
ボツリヌス菌,1
地域名称,1
景品表示法,1
加圧加熱殺菌,1
MALDI-TOFMS,1
監視指導計画,1
ケベック州,1
未成年者飲酒規制,1
アストリアス地方,1
バスク地方,1
ソバ粉,1
造粒体,1
デンプン糊化,1
破精廻り,1
魚臭さ,1
rRNA遺伝子,1
地球上の生命活動,1
翻訳後制御,1
ポストゲノム解析,1
食品リサイクル,1
家族類似性,1
VAS法,1
地域原料,1
最高ボーメ,1
グルコース比,1
ビタミンB1,1
健忘症抑制,1
短期結論,1
柔軟な発想,1
長い目で,1
原料米品種判別,1
鋳型DNA,1
高機能酵母,1
HACCPプラン,1
飲用適性,1
ナイシンA,1
市場変化,1
タンパク質顆粒,1
おいしさ解析,1
風味用語,1
嗜好構造,1
パリパリ感,1
防黴剤無添加,1
国際蒸留酒発展論壇会議,1
杏花村扮酒,1
台湾高梁酒,1
紫芋もろみ酢,1
濾過性改善,1
βグルコシダーゼ,1
国内消費量減少,1
新しい楽しみ方,1
収益強化,1
海外消費量増加,1
世界への発信,1
日本酒需要低迷,1
市場選択,1
品質至上主義,1
商業的,1
テルピネン-4-オール,1
GABAシナプス,1
ACTH抑制効果,1
拘束ストレス,1
乳酸菌バクテリオシン,1
クラス分類,1
抗菌活性試験,1
酒造掛米適性,1
食品ごとの合理的な表示,1
化学成分分析,1
分子量1000以上,1
企業評価,1
社会の常識,1
信用回復,1
ムレ香生成抑制,1
低pH環境,1
遺伝子破壊株セット,1
HAT複合体,1
硫黄系物質代謝,1
のり佃煮,1
原因菌同定,1
16SrDNA配列決定法,1
コク解析,1
メイラードペプチド,1
厚みと持続性,1
消費者視点,1
アルコールの起源特定,1
植物オリジン,1
炭素同位体,1
酸素同位体,1
水素同位体,1
海外スピリッツ制度,1
アルコール飲料国際センター,1
CIEDV,1
消費現状,1
グランシャンパーニュ,1
大学教育,1
Saccharomyces属酵母,1
炭酸ガス発生能,1
DPPH法,1
脱水処理,1
輸入自由化,1
ハチミツ水,1
平成15年度,1
ブラ,1
ンデー,1
かもし発酵,1
カプリル酸エチル,1
冷蔵保管,1
着色防止,1
透過光スペクトル,1
きもと乳酸菌,1
高齢者社会,1
日本酒離れ,1
吟醸型純化路線,1
酒のモト,1
低温発酵法,1
此五分造,1
ペントラジオオン,1
トリコセシン耐性株,1
α-ケト酪酸,1
ND酵母,1
新メニュー開発,1
消費人口減少,1
清酒醸造技術革新,1
融米造り,1
ユビキタス環境,1
発酵大麦ファイバー,1
発酵大麦エキス,1
血糖上昇抑制作用,1
脂質代謝促進,1
此清酒,1
高品質ワイン,1
HPAEC-PAD分析,1
遺伝子変異,1
リスク減少,1
大豆製品摂取,1
科学知識蓄積,1
酒精強化酒,1
ポルトワイン,1
マデイラワイン,1
樽造り,1
現地消費,1
設立提言,1
益田孝,1
麸麹発酵法,1
空隙生成,1
吸水量増大,1
アミノ酸配列解析,1
MLF能,1
ヘテロデュープレックス解析,1
情報公開技術,1
食品安全委員会,1
オープンシステム,1
Webサービス,1
ホルター心電計,1
血圧変化,1
HF成分,1
乳酸生成糸状菌,1
発酵ポテトパルプ,1
速度論的解析,1
鑑定課,1
O.oeni,1
RVA分析,1
グルコース溶出,1
昇華現象,1
研究交流,1
ヴィティス・ラブルスカ,1
ヴィティス・ヴィニフェラ,1
ハイブリッド品種,1
QA,1
平和,1
エピガロカテキンガレート,1
健康増進成分,1
人工気象装置,1
玄米硬度,1
西洋ナシワイン,1
ラ・フランス,1
酢酸n-ブチル,1
酢酸n-ヘキシル,1
ブドウ栽培技術,1
エネルギー使用量,1
消費者関心,1
職人芸,1
研究の革新,1
テイラーメード,1
甘口淡色味噌,1
均一培養,1
品質バラツキ,1
部位別麹品質,1
自走ベルトコンベア,1
嗜好動向,1
アルカリ性電解水,1
イオン影響,1
塩素イオン,1
ニューヨーク州,1
冷却水再利用,1
α-アミラーゼ無効吸着,1
酒税確保,1
テイラーメード醸造,1
中国酒185号,1
品質劣化防止,1
ソフト化技術,1
焼酎ブーム,1
厳格表示,1
麹菌影響,1
種麹前培養,1
設備管理,1
麦芽不使用,1
新ジャンル飲料,1
エンドウ蛋白,1
市場評価,1
麹研究,1
用水ランク,1
麹菌分離,1
菌種分類,1
清酒劣化,1
3-Deoxyglucosone,1
米α-グルコシダーゼ,1
生米原料,1
グルコース生成,1
飲用方法,1
食中酒,1
耐熱性芽胞,1
清酒腐敗,1
細菌検査,1
廃棄物再利用,1
乾燥工程,1
β-glucosidase,1
3点識別嗜好試験,1
濁度センサー,1
微生物活性化,1
ノンアロマティック品種,1
ワイン香気,1
ソーヴィニヨン・ブラン,1
β-リアーゼ,1
品種香,1
ウッドローン墓地,1
新日本化学工業,1
セルラーゼA,1
醤油濾過,1
清澄工程,1
ボディーフィー,1
ド,1
デルタOD660nm,1
育種経過,1
階層状プレコート,1
混合プレコート,1
馳走,1
酌の作法,1
京の酒,1
こひずみ早稲,1
稲の品種,1
東寺領,1
備中国新見荘,1
しやうがひげ,1
ポラパックQカラム濃縮法,1
炭酸ガス処理,1
フォーマル態窒素,1
醸造制御技術,1
産業活動,1
ヒトの鼻,1
需要予測,1
ボルネオ島,1
ラル・タパイ,1
蒸煮した米,1
中国ビール生産量,1
有名ブランド,1
青島ビール,1
ワイン組成,1
白米成分,1
微生物検出法,1
遺伝子検出法,1
全菌数直接測定法,1
生菌直接計数法,1
家族類型,1
発酵形式判定,1
負の遺産,1
近赤外分光法(NIR法),1
ホモ型発酵,1
ヘテロ型発酵,1
染色体転座,1
杉の葉,1
三輪神社,1
GAP1遺伝子,1
ワインタンパク質,1
セミニョン,1
N末端アミノ酸配列,1
タウマチン様タンパク質,1
オスモチン様タンパク質,1
パラダイム転換,1
食品のにおい,1
においの分析,1
清酒もろみ醸造,1
砂糖原料,1
ゼロエミッションプロセス,1
sarcoma180,1
ユビキノン生産性,1
記念講演会,1
麹菌遺伝子解読,1
健康医療,1
分子レベル,1
有用麹菌育種,1
専売法廃止,1
ミネラル摂取,1
健康問題,1
モーリシャス共和国,1
連続蒸留施設,1
マスト原料,1
みりん風調味料,1
国民一人当たり消費量,1
機能性安全性,1
麹菌酵母,1
製造プロセス自動化,1
副産物対応,1
ボトル内二次発酵,1
パプリカ種子抗菌性物質,1
(PSAS),1
抗微生物剤,1
(麹菌),1
蒸米溶解糖化,1
アミラーゼ類,1
米胚乳細胞壁溶解,1
イワシのみりん干し,1
飲酒競技,1
肩こり,1
公益事業,1
インスリン作用,1
トキソホルモン-L,1
ワイン醸造技術,1
果汁濃縮,1
ミクロオキシジェナシオン,1
消臭調味料,1
風味改良剤,1
ジアリルジスルファイド,1
しょうゆ油,1
酒量多寡,1
飲酒早さ,1
乱酒乱舞,1
技術誌,1
学術会議,1
M細胞,1
BGase誘導,1
カルボンカタボライトリプレッション,1
直接注入方式,1
境膜かき取り式冷却法,1
学生コンパ,1
米麹仕込み,1
霧造り,1
超音波霧化,1
アルコール分離,1
酒質管理,1
電気化学反応,1
バリアー機能,1
バイエル板,1
プロビット回帰分析,1
信頼回復,1
メタンガス回収,1
タンパク含有率,1
物理的特性,1
醸造多様化,1
理化学評価,1
ラオス北部,1
緑色蒸留酒,1
プーノイ族,1
遺伝子組み換え技術,1
3-ペンタンジオン,1
ショ糖水溶液,1
研究重点化,1
組織改革,1
生産・流通,1
消費ニーズ,1
GIS,1
酒を愛する歌,1
営農指導,1
アグリコン型,1
リンゴ加工,1
湯せん,1
NP,1
GPIアンカー,1
RNA干渉,1
除去食,1
多剤排出ポンプ,1
田中武男,1
シャンパン事業,1
IAAOD,1
DNAチップ,1
匂いかぎ分析,1
吸管壷酒,1
将棋駒,1
VOS,1
疫病,1
旱魃,1
詔,1
CIE表色系,1
赤色清酒,1
発酵醸造,1
貿易統計,1
業者教育,1
NK細胞,1
トランス-2-ノネナール,1
タ,1
ンク培養,1
農作物廃棄,1
Selections,1
タイ系民族,1
Classic,1
日本協会,1
食品保存性,1
酒の研究,1
ワイン研究,1
エチルカルバメート,1
酒類安全性,1
品種間差異,1
酒類購入,1
がん抑制,1
胃腫瘍,1
肺腺がん,1
脂質改善,1
心がまえ,1
品質実態,1
古代日本,1
地域特色,1
中高沸点成分,1
醤油食育プロジェクト,1
東京都内の小学校,1
地元食材,1
講師派遣,1
豆腐作り,1
冷ややっこ,1
驚きと感動,1
SHRラット,1
ヒト臨床試験,1
混成酒類,1
税率改正,1
酒類表示,1
ブドウ病害,1
消化管運動亢進,1
アントシアニン合成,1
ワインアロマ,1
未発酵圧搾粕,1
FID-GC,1
体内エタノール濃度,1
唾液エタノール濃度,1
食品摂取影響,1
飲料摂取影響,1
胃滞留時間,1
血圧調整,1
食後血糖値上昇抑制,1
食品・医療分野,1
食品工場排水,1
代謝機序,1
アペリティフ効果,1
機能性香気成分,1
毎日の味噌汁,1
雑菌抑制,1
赤外分光器,1
発酵アルコール飲料,1
通気撹拌,1
団塊の世代,1
市場回復,1
アコヤ貝,1
廃棄貝肉,1
遺伝子組換え微生物,1
法令遵守,1
カルタヘナ法,1
主務大臣の承認,1
NJK,1
ヤング老人,1
酵母廃液再利用,1
スーパー老人,1
社会史,1
河村守泰,1
飲酒量変化,1
酔いの深さ,1
高揚感,1
S化合物,1
細胞壁タンパク質遺伝子,1
故郷の味,1
世界の調味料,1
母,1
味噌作り,1
社員制度,1
農作振興,1
醤油由来,1
香味バランス,1
ブドウアントシアニン,1
ピンピンコロリ,1
バランスの取れた食事,1
適度な運動,1
原料溶解,1
糖化樹,1
清酒機能性,1
呈味性成分,1
糖関連物質,1
角化促進作用,1
荒れ肌抑制,1
飲用摂取,1
消化促進酵素,1
食品加工用酵素,1
ワイン色調,1
醸造揮発物,1
ブドウ果皮,1
光影響,1
蛇管式火入器,1
酒腐敗防止,1
パストゥール熱酒罐,1
麹菌利用,1
メナキノン-7,1
納豆菌発酵物,1
産業廃棄物利用,1
麦汁糖組成変換,1
発酵度向上,1
酢酸生成量低減,1
爽やかな酸味,1
素焼き瓶古酒,1
建物黒色化,1
アルコール生産能,1
染色体末端領域,1
酒米研究,1
生物科学研究,1
エクストルーダー処理,1
焼酎屋遺跡,1
香味特性評価,1
検出閾値,1
溶媒影響,1
選択的取込み,1
素焼き瓶,1
伝統食復興,1
健康づくり,1
食と健康,1
ビオチン非要求性,1
BIO6遺伝子,1
黒色カビ,1
FISH法,1
オンチョム菌,1
原料事情,1
納豆臭気成分,1
bcfa低生産納豆菌,1
bcfa非生産菌,1
初発pH,1
麦汁糖組成,1
発酵度制御,1
酢酸生成抑制,1
エタノール殺菌,1
糖組成変化,1
醸造工場カビ,1
リンゴ酸生産性,1
甘さ酸味バランス,1
濃い味,1
蛍光灯着色,1
酒盛,1
野生酵母識別,1
リン酸濃度,1
Micrococcus型,1
簡易識別,1
混入酵母,1
新食品素材,1
ドロ社,1
曲水の宴,1
増殖促進因子,1
東京都北区,1
公園整備,1
下りしょうゆ,1
シグナル伝達,1
賜酒,1
醸造用具,1
ソックスレー抽出,1
日本メーカー,1
趣向,1
小麦たんぱく,1
発現様式,1
ストレス芋,1
アルコール業界,1
飲酒問題,1
社会貢献,1
広告基準,1
法規制,1
IL-8,1
詩酒の宴,1
用字例,1
ジュース感覚,1
知名度向上,1
清酒甘辛,1
市場成長,1
L-グルタミン酸ナトリウム,1
海洋性細菌,1
新規用途,1
伸び率,1
消費嗜好,1
亜臨界水,1
糖醗酵性,1
醸酵試験,1
実地規模仕込み,1
ロール回転数,1
日本酒カクテル,1
小麦アレルゲン,1
家庭の味付け,1
アレルギー患者,1
免疫学検査,1
JAS改正,1
フラバス,1
泡盛製法,1
血清トランスアミナーゼ,1
ウイルス性肝炎,1
劣化測定,1
チオバルビツール酸反応,1
家族の絆,1
企業使命,1
清酒ラベル情報,1
要望,1
胃がん,1
酒母混合,1
京の輝き,1
冷え性,1
白酒の色,1
No.,1
8,1
酸味改善,1
政府の取り組み,1
滓,1
高血圧作用,1
イオン性,1
高極性,1
マトリックス効果,1
離乳,1
ワイン滓,1
ショウガ麹,1
タンパク質消化,1
3R,1
寒冷ストレス,1
鉄コーティング直播栽培,1
農業研究,1
生涯学習,1
成分情報,1
代謝化学,1
植物性タンパク質,1
かまぼこロス,1
ボトリチス感染,1
水分制御,1
品質ポテンシャル,1
醸酒生産,1
リン蓄積,1
ヒートポンプ,1
酒パック,1
サザエさん,1
苦味除去,1
リアルタイムPCRアレイ法,1
IPハンドリング,1
糖化性カビ菌,1
もろみ表面積,1
γ-ラクトン,1
健康成分,1
市販酒評価,1
コンセプト審査,1
コンセプト達成度,1
D-プシコース,1
D-アロース,1
カロリー制限,1
抗メタボリックシンドローム,1
食用キノコ,1
クローンライブラリー法,1
ベトナム伝統酒,1
エコシステム,1
単式蒸留装置,1
DMTS前駆物質,1
SIDA法,1
防カビ効果,1
肉軟化,1
発酵・醸造研究,1
酒・食連携,1
6次産業化,1
シクロピアゾン酸,1
SERCA阻害,1
眼圧降下,1
増殖能,1
調理利用,1
遺伝子組換え農作物,1
複合バイオフィルム,1
官能評価能力,1
糟の連続配合技術,1
人工熟成,1
5-ヒドロキシメチル-2-フルアルデヒド,1
5-メチル-2-フルアルデヒド,1
遺伝的多型性,1
起源推定,1
GC-IRMS,1
胞子色素合成,1
PksP遺伝子,1
チオエステラーゼドメイン,1
CAZY,1
トリプル発酵,1
SRAP分析,1
内分泌攪乱物質,1
シュール・リー製法,1
山梨ブランド,1
(4-ビニルグアイアコール),1
FA,1
(フェルラ酸),1
17043,1
DAPS,1
WineChek,1
発酵性培地,1
炭素代謝経路,1
魚臭抑制,1
てり・つや,1
安全確認調査,1
スモーク様香気成分,1
アルキルフェノール類,1
4-エチルフェノール,1
肥満改善,1
4-エチルグアイアコール,1
ケイ皮酸,1
臭み消し,1
アルボーノPR赤,1
酒電車,1
HPLC-UV法,1
プリン塩基,1
陶製酒具,1
金庸,1
社交,1
加水ニキリ,1
アルコール体質検査,1
休肝日,1
酵素処理酒粕調味料,1
ビスフェノールA,1
廃熱利用,1
太陽光発電,1
自由貿易協定,1
仮想水,1
質量スペクトル,1
不溶固形分,1
臭い,1
ゴマ香酒,1
黄金の三角地帯,1
経験的技能,1
降圧機能性,1
新規機能性,1
カカオ豆,1
検知法,1
手延べ麺,1
生酸菌叢,1
うま味増強,1
大豆抽出物,1
ヒスタミン生成菌,1
ヒスチジン脱炭酸酵素,1
国際規制,1
エステル化性紅麹,1
風味技術,1
生体防御能亢進,1
NK細胞活性,1
サルコーマ180,1
腫瘍増殖抑制,1
若者の清酒離れ,1
熟年パワー,1
バイオマス資源,1
LC-TOFMS,1
必須ミネラル,1
食品小売店,1
優良経営,1
経営ノウハウ,1
地域小売業,1
顧客感動,1
ANS法,1
漬け物,1
エステル加水分解酵素,1
キメラ酵素,1
α,1
βヒドロラーゼフォールド,1
イネ形質転換,1
遺伝子ノックアウト,1
吸収調節機構,1
フスマ固体培養,1
GUS染色,1
酢酸エチル抽出,1
酒質成分,1
産業応用,1
アセトアルデヒド耐性,1
焼酎残渣,1
いり酒,1
ムラサキイモ清酒,1
でんぷん糖化,1
ブーメラン効果,1
Cool,1
メンバー資質向上,1
関谷醸造,1
ゲノム研究,1
地域おこし,1
抗がん作用,1
きのこ菌糸体,1
脳神経保護,1
PDE4阻害,1
生ゴミ処理機,1
脂質分解,1
大曲培養,1
コロイド特性,1
低酔性,1
学術検討会,1
久留米椿「正義」,1
モノテルペン配糖体,1
α-テルピネオール,1
国酒プロジェクト,1
エタノール処理酵母,1
選抜マーカー,1
実用品種,1
うまみ,1
グリコーゲン様,1
出穂後平均気温,1
日本酒トレンド,1
ナパ・バレー,1
酒質特性,1
酵母脂質組成,1
短鎖ペプチド,1
麹菌活性,1
高付加価値物質,1
ニオイ評価,1
洗浄性評価,1
α-グルカン,1
免疫亢進,1
抗がん活性,1
光散乱法,1
ゴマ米酢,1
抗インフルエンザウイルス活性,1
黒大豆ポリフェノール,1
クロノケアSP,1
種皮抽出,1
NO産生促進,1
ゲノムデータベース,1
ビタミンB2,1
発酵食品副産物,1
陶器カメ貯蔵,1
清酒粕歩合,1
サタケテストミル,1
白米吸水,1
糊化ピーク温度,1
脱脂ゴマ,1
環境負荷削減,1
連続蒸米,1
PDCAサイクル,1
酒母米,1
後段加熱,1
金網コンベア,1
乳化安定性,1
荒れ肌改善,1
食塩洗米,1
ハプロイド株,1
PCR技術,1
廃粕セルロース分解,1
aceti,1
炭酸ガス発生量,1
低血糖,1
燃焼カロリー,1
低沸点製品,1
エコーはがき,1
不凍液リサイクル,1
カキタンニン,1
